name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,2916,261286748,,yes,,,"POLYGON ((-122.4289195 37.7705019, -122.4289492 37.7706464, -122.4288878 37.7706543, -122.4288692 37.7705638, -122.4288581 37.7705098, -122.4288704 37.7705082, -122.4288732 37.7704966, -122.4289017 37.7704956, -122.4289071 37.7705035, -122.4289195 37.7705019))",POINT (-122.4289031 37.7705755),91.9,988.8
,2917,261286750,,yes,,,"POLYGON ((-122.429423 37.7706601, -122.4294216 37.7706529, -122.4295001 37.770643, -122.4295066 37.7706754, -122.4295226 37.7707547, -122.4295126 37.770756, -122.4295139 37.7707628, -122.4294454 37.7707714, -122.4294441 37.7707646, -122.429423 37.7706601))",POINT (-122.4294724 37.7707068),92.5,995.7
,2918,261286751,,yes,,,"POLYGON ((-122.4288581 37.7705098, -122.4288692 37.7705638, -122.4288058 37.7705719, -122.4287924 37.7705068, -122.4288117 37.7705044, -122.4288101 37.7704966, -122.4288489 37.7704916, -122.4288505 37.7704994, -122.4288558 37.7704987, -122.4288581 37.7705098))",POINT (-122.4288308 37.7705328),44.6,479.7
,2919,261289793,,yes,,,"POLYGON ((-122.429694 37.7711642, -122.4295499 37.7711828, -122.4295402 37.7711357, -122.4295699 37.7711319, -122.4295312 37.7709452, -122.4295365 37.7709444, -122.4296049 37.7709356, -122.4296455 37.7709304, -122.4296454 37.7709339, -122.4296568 37.7709847, -122.429694 37.7711642))",POINT (-122.4296099 37.7710599),281.2,3027.3
,2920,261289794,,yes,,,"POLYGON ((-122.4292659 37.771215, -122.4291909 37.7712245, -122.4291831 37.7711861, -122.429173 37.7711874, -122.4291612 37.7711299, -122.4291664 37.7711243, -122.429158 37.7711149, -122.4291504 37.7710765, -122.4292356 37.7710657, -122.4292659 37.771215))",POINT (-122.4292091 37.7711439),122.7,1320.6
,2921,261289795,,yes,,,"POLYGON ((-122.4288971 37.7710073, -122.4289068 37.7710544, -122.4288403 37.771063, -122.4286971 37.7710814, -122.4286941 37.7710666, -122.4286825 37.7710681, -122.4286759 37.7710357, -122.4286872 37.7710343, -122.4286856 37.7710263, -122.4288307 37.7710077, -122.4288323 37.7710156, -122.4288971 37.7710073))",POINT (-122.4287896 37.7710422),115.0,1237.4
,2922,261289796,,yes,,,"POLYGON ((-122.4294337 37.7711822, -122.429436 37.7711934, -122.4292659 37.771215, -122.4292356 37.7710657, -122.4292305 37.7710408, -122.4293081 37.7710309, -122.4293297 37.7711373, -122.4293484 37.7711349, -122.4293269 37.7710289, -122.4294006 37.7710195, -122.4294062 37.7710468, -122.4294337 37.7711822))",POINT (-122.4293336 37.7711196),276.4,2975.1
,2923,261289797,,yes,,,"POLYGON ((-122.4286971 37.7710814, -122.4288403 37.771063, -122.4288437 37.7710795, -122.4289068 37.7710714, -122.428917 37.7711211, -122.4288553 37.7711298, -122.4287654 37.7711414, -122.4287108 37.7711477, -122.42871 37.7711436, -122.4286986 37.7711451, -122.4286918 37.7711117, -122.4287031 37.7711102, -122.4286971 37.7710814))",POINT (-122.4287988 37.771105),132.0,1421.2
,2924,261289798,,yes,,,"POLYGON ((-122.4291652 37.7712201, -122.4291576 37.7712211, -122.42916 37.7712329, -122.4290941 37.7712413, -122.4290928 37.7712373, -122.4290616 37.771084, -122.4290608 37.7710775, -122.4291343 37.7710682, -122.4291472 37.7711317, -122.4291612 37.7711299, -122.429173 37.7711874, -122.4291589 37.7711892, -122.4291652 37.7712201))",POINT (-122.4291165 37.7711546),128.3,1381.3
,2925,261289799,,yes,,,"POLYGON ((-122.4288553 37.7711298, -122.4288585 37.7711454, -122.4289216 37.7711373, -122.4289309 37.7711825, -122.4288663 37.7711908, -122.4288681 37.7711998, -122.4287249 37.7712182, -122.4287204 37.7711966, -122.4287084 37.7711982, -122.4287018 37.7711661, -122.4287138 37.7711646, -122.4287126 37.7711587, -122.4287675 37.7711517, -122.4287654 37.7711414, -122.4288553 37.7711298))",POINT (-122.4288133 37.771173),128.4,1382.2
,2926,261289800,,yes,,,"POLYGON ((-122.4293673 37.770866, -122.4293855 37.770956, -122.4293213 37.7709643, -122.4293257 37.7709855, -122.4292835 37.770991, -122.4292791 37.7709697, -122.4292199 37.7709774, -122.4292008 37.7708878, -122.4292228 37.7708852, -122.4292271 37.7708805, -122.4292473 37.7708786, -122.4292542 37.7708818, -122.4293142 37.7708741, -122.4293199 37.7708666, -122.4293673 37.770866))",POINT (-122.429294 37.7709244),159.4,1715.8
,2927,261289801,,yes,,,"POLYGON ((-122.4288681 37.7711998, -122.42887 37.7712092, -122.4289178 37.7712031, -122.4289308 37.7712662, -122.4288775 37.7712731, -122.4288789 37.7712799, -122.4288395 37.7712849, -122.4288381 37.7712782, -122.4287552 37.7712888, -122.4287433 37.7712983, -122.428713 37.7712806, -122.4287203 37.7712678, -122.4287104 37.77122, -122.4287249 37.7712182, -122.4288681 37.7711998))",POINT (-122.4288181 37.7712455),148.7,1600.1
,2928,261289802,,yes,,,"POLYGON ((-122.4290928 37.7712373, -122.4290563 37.7712419, -122.4290545 37.7712332, -122.4290289 37.7712359, -122.4290142 37.7712287, -122.4290083 37.7712287, -122.4290016 37.7711874, -122.428992 37.7711847, -122.42899 37.7711695, -122.4289977 37.7711638, -122.4289932 37.771129, -122.4289816 37.7711305, -122.4289744 37.7710951, -122.4290616 37.771084, -122.4290928 37.7712373))",POINT (-122.4290363 37.7711619),121.3,1306.1
,2929,261289803,,yes,,,"POLYGON ((-122.4294464 37.7708563, -122.4294629 37.7709351, -122.4294682 37.7709344, -122.4294773 37.7709784, -122.4294649 37.77098, -122.429469 37.7709996, -122.4294099 37.7710073, -122.4294058 37.7709877, -122.4293924 37.7709894, -122.4293855 37.770956, -122.4293673 37.770866, -122.4293992 37.7708623, -122.4294075 37.7708531, -122.4294296 37.7708506, -122.4294356 37.7708561, -122.4294464 37.7708563))",POINT (-122.4294224 37.7709293),114.9,1236.8
,2930,261289805,,yes,,,"POLYGON ((-122.4289025 37.7709858, -122.4288415 37.7709936, -122.428844 37.7710057, -122.4288307 37.7710077, -122.4286856 37.7710263, -122.4286746 37.7710275, -122.4286643 37.7709776, -122.4286506 37.7709708, -122.4286749 37.7709447, -122.4286856 37.7709502, -122.4287789 37.7709382, -122.4287767 37.7709276, -122.4288201 37.770922, -122.4288223 37.7709326, -122.4288667 37.7709269, -122.428868 37.7709331, -122.428891 37.7709301, -122.4289025 37.7709858))",POINT (-122.4287768 37.770974),168.0,1808.6
,2931,261289807,,yes,,,"POLYGON ((-122.4300816 37.7707729, -122.4300835 37.7707822, -122.4300954 37.7707807, -122.4301025 37.7708147, -122.4300906 37.7708163, -122.4300941 37.7708332, -122.429921 37.7708556, -122.4298812 37.7708607, -122.4298687 37.7708004, -122.4299128 37.7707947, -122.4299105 37.7707839, -122.429954 37.7707783, -122.4299562 37.7707891, -122.4299773 37.7707864, -122.4299751 37.7707756, -122.4300177 37.7707701, -122.4300199 37.7707808, -122.4300816 37.7707729))",POINT (-122.4299835 37.770814),142.3,1531.4
,2932,261289808,,yes,,,"POLYGON ((-122.4300941 37.7708332, -122.4300966 37.7708453, -122.4301057 37.7708489, -122.4301091 37.7708681, -122.4301024 37.7708731, -122.4301068 37.7708943, -122.4301158 37.7709002, -122.4301185 37.7709194, -122.4301128 37.7709236, -122.4301165 37.7709415, -122.4301257 37.7709477, -122.4301283 37.7709652, -122.4301231 37.7709731, -122.4301165 37.770974, -122.4299064 37.7710012, -122.4298795 37.7708713, -122.4299231 37.7708656, -122.429921 37.7708556, -122.4300941 37.7708332))",POINT (-122.4300037 37.7709178),305.2,3285.2
,2933,261289809,,yes,,,"POLYGON ((-122.4291357 37.7710107, -122.4290919 37.7710164, -122.4290939 37.7710259, -122.4290777 37.771028, -122.4290823 37.77105, -122.4290565 37.7710533, -122.4290419 37.7709829, -122.4290564 37.770981, -122.4290547 37.7709729, -122.4290408 37.7709747, -122.4290278 37.7709117, -122.429027 37.7709082, -122.429067 37.7709022, -122.4290763 37.7708958, -122.4290913 37.7708935, -122.429102 37.770899, -122.4291104 37.7708983, -122.4291234 37.7709636, -122.4291143 37.7709648, -122.4291161 37.7709733, -122.4291277 37.7709718, -122.4291357 37.7710107))",POINT (-122.4290796 37.7709656),104.8,1127.9
,2934,261289810,,yes,,,"POLYGON ((-122.42982 37.7709191, -122.4298036 37.7709213, -122.4298017 37.7709124, -122.4297738 37.770916, -122.4297724 37.7709093, -122.4297375 37.7709139, -122.4297313 37.7708843, -122.429725 37.7708809, -122.4297157 37.7708864, -122.4297219 37.7709159, -122.4296885 37.7709202, -122.4296901 37.7709281, -122.4296454 37.7709339, -122.4296455 37.7709304, -122.4296394 37.7709051, -122.4296249 37.7708348, -122.4296656 37.7708296, -122.4296698 37.7708188, -122.4296927 37.7708156, -122.4296989 37.7708224, -122.4297172 37.77082, -122.4297257 37.7708121, -122.429751 37.7708097, -122.4297622 37.7708171, -122.4297978 37.7708124, -122.42982 37.7709191))",POINT (-122.4297213 37.7708687),167.8,1805.8
,2935,261289811,,yes,,,"POLYGON ((-122.4301204 37.7710538, -122.430131 37.7711049, -122.4299215 37.771132, -122.4299109 37.7710809, -122.4301204 37.7710538))",POINT (-122.430021 37.7710929),106.3,1144.2
,2936,261289812,,yes,,,"POLYGON ((-122.4299064 37.7710012, -122.4301165 37.770974, -122.4301304 37.7710413, -122.4299018 37.7710709, -122.4298879 37.7710036, -122.4299064 37.7710012))",POINT (-122.4300091 37.7710224),155.1,1669.3
,2937,261289813,,yes,,,"POLYGON ((-122.4294925 37.7710358, -122.4295118 37.7711308, -122.4295023 37.771132, -122.4295105 37.7711725, -122.4294337 37.7711822, -122.4294062 37.7710468, -122.4294925 37.7710358))",POINT (-122.4294615 37.7711076),112.8,1213.6
,2938,261289814,,yes,,,"POLYGON ((-122.42903 37.7709855, -122.4289578 37.7709948, -122.4289429 37.7709227, -122.4290278 37.7709117, -122.4290408 37.7709747, -122.4290281 37.7709763, -122.42903 37.7709855))",POINT (-122.428992 37.7709527),60.0,645.5
,2939,261289815,,yes,,,"POLYGON ((-122.4296249 37.7708348, -122.4296394 37.7709051, -122.4295996 37.7709102, -122.4296049 37.7709356, -122.4295365 37.7709444, -122.4295313 37.7709191, -122.4294694 37.7709271, -122.4294548 37.7708568, -122.4296249 37.7708348))",POINT (-122.4295498 37.7708868),137.1,1475.8
,2940,261289816,,yes,,,"POLYGON ((-122.4298653 37.771142, -122.4297908 37.7711516, -122.429769 37.7710463, -122.4297435 37.7710496, -122.4297653 37.7711549, -122.429694 37.7711642, -122.4296568 37.7709847, -122.4298281 37.7709625, -122.4298653 37.771142))",POINT (-122.4297605 37.7710598),282.5,3040.3
,2941,261289817,,yes,,,"POLYGON ((-122.4292199 37.7709774, -122.4292244 37.7709992, -122.4291357 37.7710107, -122.4291277 37.7709718, -122.4291267 37.7709673, -122.429137 37.7709659, -122.4291203 37.7708853, -122.4291988 37.7708752, -122.4292008 37.7708878, -122.4292199 37.7709774))",POINT (-122.4291707 37.7709444),102.2,1099.7
,2942,261291552,,yes,,,"POLYGON ((-122.4296379 37.770062, -122.4296493 37.7702168, -122.4296437 37.7702174, -122.4296385 37.7702247, -122.4296145 37.7702253, -122.4296081 37.7702213, -122.4296028 37.7702212, -122.429596 37.7702309, -122.4295755 37.7702315, -122.4295666 37.7702267, -122.4295612 37.7702265, -122.4295524 37.7700806, -122.4295504 37.770066, -122.4296379 37.770062))",POINT (-122.4295998 37.7701453),139.9,1505.3
,2943,261291558,,yes,,,"POLYGON ((-122.4295612 37.7702265, -122.4295556 37.770227, -122.4295511 37.7702345, -122.4295337 37.7702352, -122.4295285 37.7702315, -122.4295218 37.7702317, -122.4295118 37.7702388, -122.4294985 37.770241, -122.42949 37.7702345, -122.4294786 37.7702348, -122.4294667 37.7700998, -122.429483 37.7700995, -122.4295218 37.7700981, -122.4295207 37.770082, -122.4295524 37.7700806, -122.4295612 37.7702265))",POINT (-122.4295158 37.7701629),118.1,1271.6
,2944,261291561,,yes,,,"POLYGON ((-122.429932 37.7700753, -122.4299529 37.7701744, -122.4296695 37.7702116, -122.4296487 37.7701125, -122.429932 37.7700753))",POINT (-122.4298008 37.7701435),282.4,3039.5
,2945,261291563,,yes,,,"POLYGON ((-122.4294495 37.7700077, -122.4293497 37.7700119, -122.4293455 37.7699497, -122.4294851 37.7699438, -122.4294893 37.770006, -122.4294495 37.7700077))",POINT (-122.4294174 37.7699779),85.2,916.6
,2946,261291565,,yes,,,"POLYGON ((-122.4293874 37.7698725, -122.4293323 37.7698744, -122.4293284 37.7698053, -122.4296063 37.7697956, -122.4296102 37.7698647, -122.4294924 37.7698684, -122.4293874 37.7698725))",POINT (-122.4294692 37.7698349),186.9,2011.7
,2947,261291566,,yes,,,"POLYGON ((-122.4294689 37.7702466, -122.4293592 37.7702582, -122.4293478 37.7700837, -122.4294395 37.7700798, -122.4294441 37.770148, -122.4294622 37.7701473, -122.4294689 37.7702466))",POINT (-122.429405 37.7701707),172.8,1860.4
,2948,261291567,,yes,,,"POLYGON ((-122.4294366 37.7700758, -122.4293436 37.7700797, -122.4293391 37.7700124, -122.4293497 37.7700119, -122.4294495 37.7700077, -122.4294503 37.7700184, -122.4294328 37.7700192, -122.4294366 37.7700758))",POINT (-122.4293894 37.7700432),63.1,679.5
,2949,261291569,,yes,,,"POLYGON ((-122.4293572 37.7698921, -122.4293886 37.7698908, -122.4293874 37.7698725, -122.4294924 37.7698684, -122.4294934 37.7698832, -122.4295018 37.7698829, -122.4295053 37.7699344, -122.4293605 37.7699406, -122.4293572 37.7698921))",POINT (-122.4294334 37.769906),88.6,954.1
,2950,261292710,,yes,,,"POLYGON ((-122.436408 37.7745492, -122.436409 37.7745544, -122.436359 37.7745608, -122.436354 37.774539, -122.436318 37.7745435, -122.436314 37.7745213, -122.436308 37.7745221, -122.436273 37.7743465, -122.436365 37.7743349, -122.436367 37.7743434, -122.436408 37.7745492))",POINT (-122.4363415 37.7744451),193.0,2077.3
,2951,261292712,,yes,,,"POLYGON ((-122.4375469 37.7743201, -122.4372679 37.7743543, -122.4372309 37.7743588, -122.4372239 37.7743228, -122.4372579 37.7743188, -122.4372519 37.7742898, -122.4372829 37.7742859, -122.4375339 37.7742553, -122.4375469 37.7743201))",POINT (-122.4373897 37.7743071),196.0,2110.0
,2952,261292714,,yes,,,"POLYGON ((-122.4369049 37.774864, -122.4369249 37.7748615, -122.4369139 37.7748052, -122.4369599 37.7747996, -122.4369709 37.7748566, -122.4369819 37.7748553, -122.4369899 37.7748955, -122.4369989 37.7749427, -122.4370079 37.774988, -122.4369309 37.7749974, -122.4369209 37.7749469, -122.4369139 37.7749094, -122.4369049 37.774864))",POINT (-122.4369535 37.7749068),128.7,1385.7
,2953,261292715,,yes,,,"POLYGON ((-122.436917 37.7744988, -122.436835 37.774509, -122.436823 37.7744503, -122.436794 37.7743034, -122.436824 37.7742995, -122.436822 37.7742923, -122.436863 37.7742872, -122.436884 37.7743896, -122.436895 37.7743882, -122.436911 37.7744671, -122.436917 37.7744988))",POINT (-122.4368537 37.7744031),162.2,1745.6
,2954,261292716,,yes,,,"POLYGON ((-122.436458 37.7748056, -122.436465 37.7748435, -122.436352 37.7748575, -122.436357 37.7748816, -122.436242 37.7748956, -122.43624 37.7748867, -122.436224 37.7748887, -122.436218 37.7748605, -122.436232 37.7748587, -122.436227 37.7748338, -122.436458 37.7748056))",POINT (-122.4363305 37.7748488),119.8,1289.0
,2955,261292717,,yes,,,"POLYGON ((-122.4373779 37.7747609, -122.4373759 37.7747516, -122.4372809 37.7747633, -122.4372779 37.7747489, -122.4372889 37.7747476, -122.4372819 37.7747149, -122.4374739 37.7746915, -122.4376169 37.7746739, -122.4376209 37.7746966, -122.4375859 37.7747009, -122.4375929 37.7747346, -122.4373779 37.7747609))",POINT (-122.4374484 37.7747216),170.2,1832.2
,2956,261292718,,yes,,,"POLYGON ((-122.4376169 37.7746739, -122.4374739 37.7746915, -122.4374709 37.7746781, -122.4373909 37.7746879, -122.4373769 37.7746203, -122.4374009 37.7746174, -122.4375959 37.7745935, -122.4375989 37.774613, -122.4376079 37.774612, -122.4376129 37.7746413, -122.4376099 37.7746417, -122.4376169 37.7746739))",POINT (-122.437501 37.7746446),169.9,1829.2
,2957,261292719,,yes,,,"POLYGON ((-122.4363689 37.7750584, -122.4363579 37.7750004, -122.4363759 37.7749981, -122.4363669 37.7749547, -122.4364079 37.7749495, -122.4364099 37.7749595, -122.4364429 37.7749554, -122.4364409 37.7749455, -122.4364859 37.7749398, -122.4364899 37.7749622, -122.4365149 37.775084, -122.4363949 37.7750991, -122.4363859 37.7750562, -122.4363689 37.7750584))",POINT (-122.4364369 37.7750213),179.3,1929.5
,2958,261292720,,yes,,,"POLYGON ((-122.436438 37.7746697, -122.436441 37.7746843, -122.436426 37.7746861, -122.436436 37.7747391, -122.436194 37.7747688, -122.436181 37.7747011, -122.436201 37.7746987, -122.436205 37.7747197, -122.436336 37.7747037, -122.436337 37.7747108, -122.436376 37.774706, -122.436371 37.7746779, -122.436383 37.7746764, -122.436438 37.7746697))",POINT (-122.4363154 37.7747257),127.3,1369.8
,2959,261292722,,yes,,,"POLYGON ((-122.437008 37.7744958, -122.43698 37.7744993, -122.436972 37.7744595, -122.436911 37.7744671, -122.436895 37.7743882, -122.436875 37.7742858, -122.436912 37.7742812, -122.436913 37.7742871, -122.436931 37.7742848, -122.43693 37.7742786, -122.436951 37.774276, -122.436952 37.7742809, -122.436965 37.7742793, -122.436967 37.7742874, -122.437008 37.7744958))",POINT (-122.436941 37.7743786),171.2,1842.9
,2960,261292723,,yes,,,"POLYGON ((-122.4362489 37.7751174, -122.4362409 37.775075, -122.4362469 37.7750742, -122.4362439 37.7750578, -122.4362379 37.7750586, -122.4362209 37.7749729, -122.4362739 37.7749663, -122.4362739 37.7749707, -122.4362969 37.7749679, -122.4362959 37.7749635, -122.4363489 37.7749569, -122.4363579 37.7750004, -122.4363689 37.7750584, -122.4363779 37.7751014, -122.4362489 37.7751174))",POINT (-122.4362996 37.7750374),183.4,1973.9
,2961,261292724,,yes,,,"POLYGON ((-122.436241 37.7746235, -122.436248 37.7746227, -122.436365 37.7746084, -122.436366 37.7746131, -122.436436 37.7746045, -122.436447 37.7746594, -122.436381 37.7746674, -122.436383 37.7746764, -122.436371 37.7746779, -122.436207 37.774698, -122.436202 37.7746737, -122.436189 37.7746752, -122.436182 37.7746408, -122.436243 37.7746333, -122.436241 37.7746235))",POINT (-122.4363151 37.7746498),156.9,1688.9
,2962,261292725,,yes,,,"POLYGON ((-122.4366806 37.7750634, -122.4366749 37.7750317, -122.4366692 37.775, -122.4366509 37.7749104, -122.4366819 37.7749067, -122.4366719 37.7748581, -122.4367268 37.7748523, -122.4367429 37.7749335, -122.4367499 37.7749666, -122.4367674 37.7750531, -122.4367499 37.7750552, -122.4367459 37.7750344, -122.4367369 37.7750355, -122.4367379 37.775044, -122.4366939 37.7750495, -122.4366959 37.7750618, -122.4366806 37.7750634))",POINT (-122.4367075 37.7749606),149.9,1613.8
,2963,261292726,,yes,,,"POLYGON ((-122.4375661 37.7744568, -122.4375219 37.7744653, -122.4374919 37.7744689, -122.4374889 37.7744544, -122.4374419 37.7744602, -122.4374449 37.7744748, -122.4373499 37.7744863, -122.4373409 37.7744398, -122.4373479 37.774439, -122.4373429 37.7744134, -122.4373529 37.7744121, -122.4374329 37.7744024, -122.4374359 37.77442, -122.4374779 37.7744149, -122.4374739 37.7743973, -122.4375609 37.7743867, -122.4375661 37.7744568))",POINT (-122.4374534 37.7744366),142.5,1534.0
,2964,261292727,,yes,,,"POLYGON ((-122.4365639 37.7749123, -122.4366059 37.7749076, -122.4366009 37.7748841, -122.4366439 37.7748787, -122.4366509 37.7749104, -122.4366692 37.775, -122.4366569 37.7750018, -122.4366639 37.7750331, -122.4366749 37.7750317, -122.4366806 37.7750634, -122.4366689 37.7750651, -122.4366669 37.775055, -122.4366259 37.7750602, -122.4366239 37.7750491, -122.4365919 37.775053, -122.4365639 37.7749123))",POINT (-122.4366215 37.774974),133.9,1441.4
,2965,261292729,,yes,,,"POLYGON ((-122.4375959 37.7745935, -122.4374009 37.7746174, -122.4373969 37.7745985, -122.4373179 37.7746083, -122.4373109 37.7745713, -122.4373829 37.7745625, -122.4373799 37.7745484, -122.4374089 37.7745448, -122.4375819 37.7745236, -122.4375895 37.7745233, -122.4375949 37.77455, -122.4375969 37.7745618, -122.4375959 37.7745935))",POINT (-122.4374696 37.7745724),170.9,1840.0
,2966,261292730,,yes,,,"POLYGON ((-122.4372829 37.7742859, -122.4372689 37.7742139, -122.4373519 37.7742037, -122.4373499 37.7741957, -122.4374039 37.7741891, -122.4374059 37.7741971, -122.4374459 37.7741922, -122.4374439 37.7741836, -122.4374989 37.7741769, -122.4375009 37.7741854, -122.4375199 37.7741832, -122.4375239 37.7742043, -122.4375299 37.7742036, -122.4375339 37.7742263, -122.4375279 37.774227, -122.4375339 37.7742553, -122.4372829 37.7742859))",POINT (-122.4374035 37.7742323),191.6,2062.6
,2967,261292731,,yes,,,"POLYGON ((-122.4369989 37.7749427, -122.4369899 37.7748955, -122.4370039 37.7748938, -122.4369959 37.7748517, -122.4370159 37.7748493, -122.4370039 37.7747925, -122.4370489 37.774787, -122.4370639 37.7748611, -122.4370789 37.7748592, -122.4370859 37.7748947, -122.4370649 37.7748973, -122.4370739 37.774942, -122.4370949 37.7749394, -122.4371019 37.7749781, -122.4370279 37.7749871, -122.4370189 37.7749403, -122.4369989 37.7749427))",POINT (-122.437041 37.7748956),125.9,1355.0
,2968,261292733,,yes,,,"POLYGON ((-122.436226 37.7745131, -122.436122 37.774526, -122.436096 37.7743951, -122.436108 37.7743937, -122.436103 37.7743851, -122.4360901 37.7743784, -122.4360875 37.7743635, -122.4360957 37.774353, -122.4361136 37.7743506, -122.436125 37.7743584, -122.436144 37.7743561, -122.436142 37.7743464, -122.4361787 37.7743423, -122.436181 37.7743514, -122.4361884 37.7743503, -122.436195 37.7743561, -122.43621 37.774433, -122.436177 37.774437, -122.436185 37.7744756, -122.436218 37.7744715, -122.436226 37.7745131))",POINT (-122.4361542 37.7744338),161.7,1740.1
,2969,261292736,,yes,,,"POLYGON ((-122.436665 37.7745261, -122.43663 37.7745304, -122.436633 37.7745477, -122.436531 37.7745603, -122.436528 37.7745441, -122.436493 37.7745484, -122.436491 37.774539, -122.43645 37.7743332, -122.43646 37.7743319, -122.436459 37.7743261, -122.436539 37.7743163, -122.436538 37.7743127, -122.43657 37.7743088, -122.436571 37.7743129, -122.436622 37.7743066, -122.436624 37.7743149, -122.436661 37.7745068, -122.436665 37.7745261))",POINT (-122.4365582 37.7744318),398.7,4291.6
,2970,261292739,,yes,,,"POLYGON ((-122.4371019 37.7749781, -122.4370949 37.7749394, -122.4370859 37.7748947, -122.4370789 37.7748592, -122.4370679 37.7748022, -122.4372419 37.7747809, -122.4372559 37.7748513, -122.4372561 37.7748581, -122.4371949 37.7748652, -122.4372029 37.7749086, -122.4372643 37.774901, -122.4372797 37.7749777, -122.4372829 37.7749898, -122.4372839 37.7749961, -122.4372519 37.7750001, -122.4372499 37.774992, -122.4372339 37.7749939, -122.4372359 37.775002, -122.4372069 37.7750056, -122.4372049 37.7749985, -122.4371889 37.7750005, -122.4371899 37.7750076, -122.4371619 37.7750111, -122.4371609 37.7750045, -122.4371429 37.7750067, -122.4371439 37.7750132, -122.4371099 37.7750174, -122.4371019 37.7749781))",POINT (-122.4371713 37.7748992),342.7,3688.3
,2971,261292747,,yes,,,"POLYGON ((-122.436491 37.774539, -122.436408 37.7745492, -122.436367 37.7743434, -122.43645 37.7743332, -122.436491 37.774539))",POINT (-122.436429 37.7744412),170.9,1840.0
Nopa,2972,261292748,,restaurant,,,"POLYGON ((-122.4373646 37.7749707, -122.4373464 37.7748712, -122.4376499 37.774841, -122.4376666 37.7749337, -122.4373646 37.7749707))",POINT (-122.4375051 37.7749043),290.9,3131.1
Bi-Rite Market,2973,261292750,,yes,,,"POLYGON ((-122.4376499 37.774841, -122.4373464 37.7748712, -122.4373399 37.7748409, -122.4373269 37.7747672, -122.4373779 37.7747609, -122.4375929 37.7747346, -122.4376279 37.7747303, -122.4376499 37.774841))",POINT (-122.4374892 37.7748023),323.7,3483.9
,2974,261292752,,yes,,,"POLYGON ((-122.436122 37.774526, -122.436226 37.7745131, -122.43624 37.7745816, -122.436248 37.7746227, -122.436241 37.7746235, -122.436144 37.7746355, -122.436122 37.774526))",POINT (-122.4361851 37.7745743),114.6,1233.4
,2975,261292754,,yes,,,"POLYGON ((-122.436823 37.7744503, -122.436754 37.774459, -122.436723 37.7743046, -122.436762 37.7742998, -122.436763 37.7743071, -122.436794 37.7743034, -122.436823 37.7744503))",POINT (-122.436773 37.774379),105.5,1135.8
,2976,261292757,,yes,,,"POLYGON ((-122.4368179 37.7748213, -122.4368949 37.7748118, -122.4369049 37.774864, -122.4369139 37.7749094, -122.4369009 37.774911, -122.4369079 37.7749486, -122.4369209 37.7749469, -122.4369309 37.7749974, -122.4369369 37.7750263, -122.4368979 37.7750311, -122.4368959 37.7750238, -122.4368579 37.7750283, -122.4368429 37.7749535, -122.4368539 37.7749523, -122.4368479 37.7749216, -122.4368369 37.7749229, -122.4368179 37.7748213))",POINT (-122.4368766 37.7749215),154.8,1666.0
,2977,261292759,,yes,,,"POLYGON ((-122.4375609 37.7743867, -122.4374739 37.7743973, -122.4374329 37.7744024, -122.4373529 37.7744121, -122.4373509 37.7744019, -122.4372789 37.7744107, -122.4372679 37.7743543, -122.4375469 37.7743201, -122.4375609 37.7743867))",POINT (-122.4374182 37.7743688),178.3,1918.8
,2978,261292762,,yes,,,"POLYGON ((-122.4372559 37.7748513, -122.4373399 37.7748409, -122.4373464 37.7748712, -122.4373646 37.7749707, -122.4372797 37.7749777, -122.4372643 37.774901, -122.4372561 37.7748581, -122.4372559 37.7748513))",POINT (-122.43731 37.77491),108.6,1169.3
,2979,261292764,,yes,,,"POLYGON ((-122.437089 37.7745229, -122.437015 37.774532, -122.437008 37.7744958, -122.436967 37.7742874, -122.437 37.7742833, -122.436997 37.7742673, -122.437038 37.7742623, -122.437089 37.7745229))",POINT (-122.4370277 37.7744005),189.4,2038.3
,2980,261292766,,yes,,,"POLYGON ((-122.4367674 37.7750531, -122.4367499 37.7749666, -122.4367689 37.7749642, -122.4367629 37.7749311, -122.4367429 37.7749335, -122.4367268 37.7748523, -122.4367229 37.7748328, -122.4368179 37.7748213, -122.4368369 37.7749229, -122.4368149 37.7749256, -122.4368209 37.7749563, -122.4368429 37.7749535, -122.4368579 37.7750283, -122.4368129 37.7750338, -122.4368149 37.7750423, -122.4367779 37.7750468, -122.4367789 37.7750516, -122.4367674 37.7750531))",POINT (-122.4367903 37.774932),185.1,1992.6
,2981,261292769,,yes,,,"POLYGON ((-122.436466 37.7747355, -122.436479 37.774803, -122.436458 37.7748056, -122.436227 37.7748338, -122.436202 37.7748369, -122.436189 37.7747695, -122.436194 37.7747688, -122.436436 37.7747391, -122.436466 37.7747355))",POINT (-122.436334 37.7747862),187.1,2014.4
,2982,261292771,,yes,,,"POLYGON ((-122.4371679 37.7744259, -122.4371219 37.7744315, -122.4371079 37.7743638, -122.4370929 37.7743657, -122.4370749 37.7742742, -122.4371159 37.7742691, -122.4371179 37.7742772, -122.4371379 37.7742747, -122.4371679 37.7744259))",POINT (-122.4371229 37.7743457),86.6,931.8
